Time Stamp;Name;Message
0:05;DMAN109;1 minute late
0:06;Jean-Benoit Baby;late
0:07;Sebi Croitoru;Pog
0:08;Maddie;LATE
0:10;Bee;Hi Lud
0:10;lex;peepoHey 
0:11;Jean-Benoit Baby;laaaate
0:12;Jake Editz;Late twice in a row
0:12;IK_Knight;oh hes ehere
0:13;lauritz Jensen;Backing off the challenge
0:13;GreenGamez;:_ludwigSong:
0:13;DMAN109;finally
0:15;Schererpowerer;Sykk is on the ice 
0:16;se hd;Pog 
0:16;George Taylor;here we go
0:17;celariiƒc;late
0:18;Yasir Shaikh;yo
0:18;onion;hiii
0:18;TomaDustin;Yipeeeee!
0:18;slothbrina;fake streamer
0:18;WindowsVista;:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:
0:19;DMAN109;you are late
0:19;TJL0L;My coffee? Yeah, itfs a lat-e
0:19;Dominic Manzi;I think he can do it.
0:20;Jean-Benoit Baby;ur late
0:20;Baxter C;LATE
0:20;Jack Bleakley;holy crap on time wig
0:20;Bigs;LETS GOOOOOOO
0:21;Fermin Hormaechea;Latelatelatelatelatelatelatelate
0:22;Unknownmemesuser;Among us gang
0:23;Astroworld;Late as usual
0:23;C;hello lugwid
0:23;Jack Edgley;yoooooooo
0:25;CrimsonRam;Pog
0:25;Angry Bulldog Gaming;SogHype 
0:25;tomatoman;valorant when 
0:26;The D&D Art Curator;late by a couple seconds
0:26;Dragonslayer;LLLL
0:26;FinZoor;LETSGO
0:26;SupremeSniper;h3
0:27;TheNonfaktor;hello
0:27;Zeke Lucas;YIPEEEEEE
0:27;SH moose;when us vakirant
0:28;Alan Ko;late
0:29;Shane McCarron;ELOOOSOSS
0:29;FinZoor;Pog
0:29;Sinedten10;W
0:29;Jean-Benoit Baby;im not gon let it slide
0:30;onion;hit the luddy
0:30;Ozzy Bani;why is ludwig orange 
0:30;AloeJUICE;What up ugly 
0:30;Tycron;hellooo
0:30;Justin gPeterh Griffin;NO
0:30;J.D;yo
0:31;Brody Wolfe;hi
0:31;Emily F;hi
0:31;Mr. Beast; Hi
0:32;AndreSav14;Hi
0:32;tefkah;HE'S ONE TIME ENOUGH
0:32;KendallRoy;HOLA
0:32;Don R;Hi
0:32;Spencer P.;only up lets go
0:32;Mnaq;
0:32;ThorrboDalv;on time wig
0:33;That's Marco;HELLOOOOO
0:33;JoshyPoo77;hope I'm one of the lucky 100 today!!!
0:33;jiff jiff;yoooo
0:34;sudhir kumar Vannala;Hello
0:34;CatWifABeanie;Hehe
0:34;DMAN109;2 minutes late butt u made it
0:34;Aspect Kraken;Helloooo
0:34;Maito1794;Hello helloooooooo
0:34;Mintobeanvr ;HIIII
0:34;Randotainment;EARLY STREAM Pog
0:34;MR Duck;pog
0:35;Finn Potato;HES HERE
0:35;Stamps;HEY
0:35;EV;Letfs go 
0:35;Jon;hey
0:35;CoolBeans;bro ur late again
0:35;K1rigayaKazut0;I'm just here for the subs
0:35;George Taylor;yoooo
0:36;Zach;LATE WIG
0:36;Unknownmemesuser;Among us gang
0:36;Xextra Flame;Yooooo
0:36;Miihau;brett and fred?
0:36;cRAB;bad
0:36;Zach;hypeeee
0:36;ModestPaperBag;yo
0:36;Bea Villa;first stream
0:37;DaMovieMan;Hi
0:37;Huh?;Is the banner up?
0:37;Brendansface;hope it's another Valo stream :smiling_face_with_hearts::smiling_face_with_hearts:
0:37;Shader;Hi
0:37;M Danish;elooo
0:37;tony duong;Hey ludwigggg
0:37;Kareem AlKhodary;Amugus
0:37;Moxiclean;yo
0:38;Knighto;Yo
0:38;The_Hermit;Oh hi mark
0:38;Tyler Mueller;Heyooo
0:38;Catloaf 36;late wig
0:38;jax slogan;hi
0:38;WindowsVista;:face-fuchsia-tongue-out::text-green-game-over::face-fuchsia-tongue-out::face-red-droopy-eyes::face-orange-raised-eyebrow::face-purple-crying:
0:38;Isaaohk;Hi
0:39;Simon Lundquist;sup
0:39;Jadon Richter _/;ez 10 subs
0:39;erica rose;yay Sunday funday
0:39;Grant Davenport;hola amigo
0:39;Zack Matherne;Hey buddy
0:39;gary kemp;DONT TEST ME
0:39;Sweezyboy;Hi
0:39;SupremeSniper;bonjoir
0:39;Christian Gideons;Hey
0:39;Henry Nixon;Bobr
0:39;KingBread;HELLO
0:39;void;LATE BY 2 MIND
0:39;Silas Moody;yooo
0:40;Sterling F;good evening
0:40;Duck guy;I gos
0:40;Blitzed and Burned;yo yoy oyyoyo\
0:40;DMAN109;good wbu
0:40;Scorpio_Sed88;:face-blue-smiling::face-blue-smiling::face-blue-smiling:
0:40;Icy_Onyx;Im gay 
0:40;Nikki Chin;ayo hello 
0:40;polymorphic being;wooooo
0:40;4k. Markyy ;wapapa
0:40;Travis Halstead;late
0:40;DOOL;chugwig 
0:41;Skylrys;Eyup 
0:41;Dan Wal;bad
0:41;AwsomeCuber101;WOOOOO
0:41;That cool grandpa;Ello
0:41;Kast;sup sup
0:41;gary kemp;bro chango
0:41;E_E;YOOOOO
0:41;Jaccob Tran;WAT GAME ?
0:41;Golden Blyat;Gaming
0:41;GRU GAMERS RISE UP;5 MILLLL
0:41;Evie;Hi
0:41;TheDarkKnight1212;Can't believe he is on time
0:41;Aro;yoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
0:42;2kb;HELLO LUD
0:42;Squid Tzu;HELLO
0:42;Grave Lewis;Gaming momentG?
0:42;Toaster;hi ludwig
0:43;Nyachan;peepoHey Lud
0:43;Cory;Hi
0:43;tate gibson;Shark fin hair 
0:43;Gavin Doyle;YEA LUD
0:43;lowki;yo yo yo
0:43;FrogInABog;you never changed the banner
0:43;WheelOfChairs;Heya
0:43;Devon Lodestro;Took you long enough
0:43;Ivan Cruz;Orange 
0:43;Joe Williams;YOOOOOO
0:43;DakanX;Gift 100 subs
0:43;Jessamine Maslin;HI
0:43;Honest Cowboys fan;Hi
0:43;Finnish bastard;Whats up
0:43;Knighto;Boys?
0:43;Kaya;Yoooo
0:43;DaMovieMan;Hi
0:44;April;hello
0:44;NessSo;wasnt ur new years resolultion to be on time?
0:44;lesly vizcarra;whatfs up luddy!
0:44;Juan Xis;hello!!!
0:44;Koko;Hi
0:44;SwiftyDice;hi
0:44;Alexis Vlogs and gaming;I just now got this
0:44;Zostipher;Hey
0:45;Trazkan;:face-blue-smiling::face-blue-smiling::face-blue-smiling:
0:45;Liam;Hi
0:45;BlondeBozo;LUDWIG
0:45;Bsing96;Or gift 100 subs? This game will definitely be beaten then 
0:45;Frog_iz_cool;Luddy 
0:45;lauritz Jensen;Bro was late
0:45;MadisonDelta;Not late, just setting a delay
0:45;Ankit Patel;hk
0:46;Destine Hernandez;go get a tardy slip young Man
0:46;AUUUGGH;Yooooo
0:46;Bas Gamez;Hello
0:46;Ellen Love;peepoArrive
0:46;Lolking590;5 MILLION :grinning_squinting_face:
0:46;Mnaq;How will you gift 100 subs???
0:46;Keegan Murray;Early gang
0:46;Darkyes;you cant win
0:46;Venkat Kutti;yoooo
0:46;Thehawk playz;Hiiii
0:47;Iplaycodm;wassup
0:47;Dragonslayer;Don't fall 
0:47;Sofia Patrao;Hello Mr. Wig
0:47;Sebi Croitoru;Hi
0:47;NotKnown-190;Hello
0:47;Evan;Hi
0:47;Sage Hatch;Boys and girls? owo
0:47;GreenGamez;Wassup lud 
0:47;TheMutch;loser
0:47;Pilot Crab;LATTTTEEEE
0:47;omar harb;m
0:47;Lord Tankian;hello
0:47;Apollo11ths;YOO I MADE IT IN TIME!
0:47;Bem;Hi
0:47;Verifin;my balls popped
0:48;alecks;GIFGT EM
0:48;Squid Tzu;I LOVE U LUDDY
0:48;mikewazowski;hi YT
0:48;BenBerryBiscuit;Yoyoyoyoyo
0:48;Dominic Manzi;hello lud
0:48;Lumine;hello first stream!
0:49;Brad DeAngelis;BOIS
0:49;Tupzz;";l"
0:49;Ligenth;Hi
0:49;aStimo;oh shit 1 hours lesgooo
0:49;water_mellon32;hello
0:49;Kenedi C;hiii
0:49;Zeke Lucas;hiiiii
0:50;Jacob Zaplatynskyj; Hiii
0:50;William;Wsg
0:50;erica rose;your hair looks especially good today Ludwig
0:50;Form Change!;yoooooooooooooooooo
0:50;xaila;PP
0:50;Keys;Hi ludwig
0:50;Nothankyou;L
0:50;Eduardo GDGV;yohohoho
0:51;forget;WOOOOO WSP YT
0:51;Keenan C;what's up
0:51;gary kemp;LUD U SEE HOW ZAIN GOT TO TOP 8
0:51;CaptainSmokey;Loodvig
0:51;candice;tree
0:51;chikin likin;ONTIMEWIG
0:51;loosh;put wavedash on in the corner
0:51;8=[:) chefman (:]=8;gay seonic
0:52;Not a robot;Hellooooo
0:52;.;be quicker
0:52;Poke Dude;im just here to receive a free sub
0:52;Jessamine Maslin;HI
0:52;SurCalum;hi what editing software do u use
0:52;Jxnsb Ffjjdbd;whats good Lud
0:52;SupremeSniper;queen
0:53;chuck magnas;YOU CAN DO IT NOONE DOES IT BETTER
0:53;Kasey Bennett;never been here live before
0:53;Bsing96;:D
0:53;Mall;meow
0:53;Cailan Dowden;So what game are you playing???
0:53;AxolotlBoy2.0;hi
0:53;Zack Matherne;Yes I love when stream early
0:53;Frog_iz_cool;See lulv 
0:53;Nikki Chin;im doin aite
0:53;Forza for life;Yooo
0:53;Imperfect Productions;Whatfs upppp shawdy
0:53;NiftyDraboon;PogYou hes live
0:53;Marcinosse;Wassup baby girl you now me yo
0:53;Adamlife;hey Lud
0:53;Unknown;Just finished the vid
0:53;Harry Keaten;almost 5 mill
0:54;jaxonlb07;hi lubin
0:54;KingBread;YOUR LATE
0:54;Mr. Beast;Hu
0:54;RaitonBril;sup ludman
0:54;TBT;Hi
0:54;Brayden Smith;Hiii
0:54;DevynDrums;Helloooo
0:55;lauritz Jensen;acts like nothing happend
0:55;Reggie Pascual;Yo yo whaddup
0:55;A weasel in VR;Yoooo
0:55;Brett Johnson;Yooo
0:55;Sebastian Kelzenberg;HAPPY FATHERfs DAy
0:55;DEEFAM684 Dj;LUD
0:55;GoCubsGo;Hey daddy
0:55;Squid Tzu;LOVEWIG
0:56;Colesie;Suuuup gazzzzaaaa
0:56;Dr.stranger.09;Waddup lud how u doin?
0:56;Mikael mireault;that man is gonna give 100 subs
0:56;Yevgen Borenko;LETS GOOOO
0:56;Sqwishyish;good luck
0:56;stardustie;extremely good idea but never gonna happen. 1 hour would be nuts
0:56;SwiftyDice;good you
0:56;sophie?;heyyyy
0:56;Snakeshot47;Hi
0:56;Jackrabbit567;hi
0:56;Kris;hi
0:56;Noel Arapi;1 hour huh no more like 3 hours
0:57;Bana vr;Do you like men
0:57;SH moose;:face-turquoise-covering-eyes:
0:57;8=[:) chefman (:]=8;balls
0:57;water_mellon32;good
0:57;Bas Gamez;Great
0:57;aspect-1m;hi
0:58;Juan Xis;looking nice
0:58;CatWithGun;Hi from Scotland! :black_flag: 
0:58;Tyler;A
0:58;hungrydoor224;do you like scarlet jgoasson
0:58;Simon17;WHOOOOOOO
0:58;Taylor Duttry;say pee twice
0:58;sudhir kumar Vannala;Good
0:59;selma;peepoHey 
0:59;IK_Knight;LATEEEEEEEEEEEEEEEEEEEe
0:59;Jessamine Maslin;HI
0:59;Drakenseld;hey
0:59;ItzJustPower;let's goooo
0:59;Gorilla tag;Hi
0:59;K.;hi
0:59;szVincent;hi, good, u?
0:59;Armaan Dhir;Whatfs up
0:59;Nefrette Le Blanc;You can do it
0:59;po6ercorp6e6;Lud
0:59;Ozzy Bani;orange 
0:59;cerium creates;oh yo
0:59;Jonathan Magister;yooooooo
0:59;Zoid;hiii
1:00;AshleyWantsToBattle;hi
1:00;Cam Neal;yo
1:00;Baran Karate;hi
1:00;Jaxadue;bye
1:01;Pybro 9000;Late
1:01;Shannan Hunt;lud
1:01;Jack Daw Perv God;me when I'm about to gift a hundred subs
1:01;Lord Pickle;Where banner
1:01;#2dragonking;Hi :waving_hand: 
1:01;jax slogan;hyghjgfhdxfghhtydfyxhxfghydrxfgbgfbxyfxbgxfbgbxc
1:01;Volcus Gamerz;Hello...
1:01;Kota Bonilla;yaya
1:01;Bibob;Aayooo
1:02;Nikki Chin;a bit orange today
1:02;Unknownmemesuser;Among us gang
1:02;La Couille;Youre never doing this!:D
1:02;ahdio;pull up sub countttt
1:02;ServicePlot;YOOOOO the goat is back 
1:02;NapoleonEgg;WHY
1:02;DEEFAM684 Dj;Woooooo!
1:02;Kaya;I just came home from a beyonce concert
1:02;farouk Akiolu;pick
1:02;Zach;almost at 5 Milly!!!
1:03;FELON;hopefully you didn't update the game
1:03;That cool grandpa;Yoo
1:03;BlondeBozo;I miss our/place
1:03;Remi Andre Nsheim;hello and good night, chief
1:03;David Liu;I want a free sub baby
1:03;CC_crazy4;heyyyyyyyyyyyyyyyyyyyyyyyy
1:03;Heidi Grocutt;HI LUDWIGGY
1:03;PudsYT;hi lud
1:03;Mnstrava;bingo bango
1:04;Knighto;Boys I identify as a toaster
1:04;DopierMirror93;Hey lud
1:04;tefkah;I'm doin okay how you doin
1:04;A Person;i was literally halfway through your vid about this game lmao
1:04;Form Change!;that's wat she said
1:04;Bas Gamez;Ifm working out rn
1:04;Kevinbbxo;how about you beat deez
1:04;I'm a bird;SUP Y'ALL
1:04;Lord Tankian;hey yall
1:04;Leo Shattuck;Howdy!
1:05;E_E;A little bit
1:05;Golden;Valorant?
1:05;Apollo11ths;:(
1:05;Mike S;Thatfs what I tell my GF
1:05;Andrew DeWitt;I made bread :)
1:05;Karl Fipps;No
1:06;smpeterson98;Ouagadougou is the capital of Burkina Faso 
1:06;Tyler Peet;Youfre grinding this week bro
1:06;lucas mucas;Hi
1:06;Paul Steinmann;yo
1:07;E g g r o l l yum;HELLO
1:07;Jake Editz;Canft wait for 100 gifted
1:07;TuureHu;thanks for the free sub!!
1:07;Redberry;Did you see Amoranth switching to Kick?
1:07;MrMndi;Hi
1:07;Bana vr;Ballz
1:07;The Raven Raider;bad
1:08;Justin gPeterh Griffin;P
1:08;absolout;hi
1:08;Kareem AlKhodary;Amugusssss
1:08;samiguel 0909;Coots?!?!?!?!
1:08;D Pilon;Well this is my first stream
1:08;GARBUNGO;Wassup lud
1:08;TTV XXtrunk;Hello
1:08;Shatter;im here for a gifted sub cause he isn't beating it in an hour lmao
1:08;Nathan Sksow;what game 
1:08;TooMuch FreeTime;YESSSS I've been waiting for u to speedrun this
1:09;Tyler Walker;SO CLOSE TO 5 MILLYYY
1:09;Benjamin willits;it's all good
1:09;Iplaycodm;wassup
1:10;Tyler Mueller;Happy Fatherfs Day to all the dads
1:10;afra;HELLOOOOO
1:10;Elijah;Sup Bithc
1:10;Mr. Beast;Fi
1:10;CoolTurtleGamer;yoo
1:10;Jose Herrera;:elbowcough::elbowcough::elbowcough:
1:10;Xextra Flame;Uwu
1:10;Unknownmemesuser;Among us gang
1:10;8=[:) chefman (:]=8;balls
1:10;Mall;moeww
1:10;Shrekcultultimate;Yes you are yellow
1:10;Litrik Lee;hi
1:10;Jaccob Tran;THATS WHAT SHE SAID
1:10;Justin Lambert;5 MILLL
1:10;LP51 //1;almost 5 mil
1:11;Zgato;Ay
1:11;Winther Gamer;BOIS
1:11;NapoleonEgg;Hola
1:11;dw bout it;L
1:11;candice;balls
1:11;Levi; Canft wait for 100 gifted in chat
1:11;Camden Chadwick;hiiiii luddddddddddddd
1:11;Sclera;BOYS
1:11;Maito1794;yesterday's stream was great lud, thanks again for all the hard work
1:11;Its_SJ;BOYS
1:11;Nick Carbia;Hey lud make sure to wish ur dad happy fathers day
1:12;A;BOTEZ is rating chess streamers for RIZZ
1:12;cRAB;who is this guy? wheres ludwig?
1:12;Michael Drake;Dang it I missed forty seconds :face-purple-crying:
1:12;Dino nuggets;J
1:12;Taten Rhoades;So no val? ):
1:12;MR Duck;no
1:12;Li;HI LUD
1:12;NOODLE Yay;ALMOST TO 5 MIL
1:13;sudhir kumar Vannala;Ok
1:13;Felicia DL;WASSUP LUDWIG
1:13;Alexis Vlogs and gaming;Llllllllllllllllllllllllll bozo
1:13;Vexicity;Hi
1:13;Jadon Richter _/;free 10 subs XD
1:13;Max Newmark;Lud hi 
1:13;Forza for life;What
1:14;Zostipher;Yuh
1:14;Ghost;WOOOOO I FINALLY CAUGHT A STREAM
1:14;Bem;Bolls
1:14;Buczykij;Lets rw
1:14;Rhyse Hamilton-Ahmetaj;5 milly sooon
1:15;Invisible;HELLLLLLLLOOOOOO
1:15;Brendansface;VALO VALO VALP
1:15;Brayden Smith;Hiiiiiiiiiiiiiiiiiiiiiii
1:15;Iliketonap;sellout
1:15;TumbleweedShorts;Hi
1:15;8=[:) chefman (:]=8;p
1:15;Rachel Stahlhut;Up
1:15;CastorNinja;VALO
1:16;(Insert name);Hey
1:17;DEEFAM684 Dj;Yeah Ifm good.
1:17;Is He Izzy;BOYS
1:17;Sebastian Vargas;@ludwig Congrats on 5 mil
1:17;dw bout it;LL
1:18;Mischtory;when will the banner be on the channel?
1:18;cRAB;who is this guy? wheres ludwig?
1:18;GoCubsGo;Who sponsored 
1:18;Brady Welch;cringe
1:18;Artless;WHAT!!
1:18;Shrekcultultimate;Hey
1:19;Stephen Guffey;love you lud
1:19;IK_Knight;1 hour :skull:
1:19;farouk Akiolu;cuff
1:19;Collin M.;:_ludwigBFF:
1:19;Nagol37 ;I just got an ad being sexist against fucking male TREES
1:19;Joey Mannion;Hey Lud!!!
1:20;MEGAN DAVIDSON ;I shit my pants
1:20;Luis Corts De Maria;Hi
1:20;sublimedsword92;5M subs?
1:20;ZightTheIce _;Lol 
1:20;sudhir kumar Vannala;And
1:20;Gamer Jordan;I canft wait to get my sub
1:20;Rowan;penis
1:20;Lord Pickle;Where banner
1:21;Nicky Sticky;Howfs it going 
1:21;Iliketonap;lol 
1:21;Aaron Gillen;hi lud
1:22;DakanX;HI YOUTUBE
1:22;Sean Legumes;hello :)
1:22;gary kemp;LUD YOU SEE DONT TEST ME WIN OFF A REST STAR KO ON CHANG0
1:22;DeepFriedToeNail;Nahhhhhhh
1:22;Samuel Afif;Hi
1:22;FELON;the game turned into a NFT shill game in the newest update
1:22;Choo Granny;DEEZ NUTs
1:22;I am Anonymous;Just found this channel. Better be peaj
1:23;E g g r o l l yum;hi ludddddddd
1:23;bearfiesta;100 subs lol your subs are $1 each
1:23;AshleyWantsToBattle;how are you?
1:23;Colesie;Suuuuup gaaaaazaaaaa
1:23;LP51 //1;5 MIL
1:23;Toaster;Ludwig, your stream content has been fucking awesome lately. Keep it up
1:23;dw bout it;L
1:24;Kazuki;Why does he look so yellow
1:24;Xextra Flame;KRBAJXISNAVVQJFIF
1:24;tate gibson;Hit 5 mil during stream 
1:25;bastitrials08;HI LUDIWG
1:25;Nessplays2010;Hi it is the first time I got on one of your streams
1:26;Crimson Peach;100th like
1:26;MR Duck;no
1:26;Matthew Gaona;hi
1:26;cRAB;who is this guy? wheres ludwig?
1:26;Balls McBalls;ok
1:27;Blue_cats;I was just watching the video lmao
1:27;lauren swift;5 mil 5 mil 5 mil
1:27;Imperfect Productions;State Farm sponsor? 
1:27;Jenkins;Whatfs your twitch name?
1:27;EpicgamerTMH;Yo where's ludwig at?
1:28;The Quackster;LETS GOOO
1:28;Angry Bulldog Gaming;:face-orange-biting-nails: 
1:28;Will Plodzeen;5 MILLION
1:28;Baran Karate;vape
1:28;Robin&Laszlo;do that one
1:29;Nicky Dubs;CONGRATS ON 5 MILLION SUBS! 
1:29;hesitantsandra;hello handsum
1:29;Vik;LuL No shot
1:29;TTV XXtrunk;:face-orange-biting-nails:
1:29;Noel Arapi;valorant
1:30;Felicia DL;LUD WE WILL HIT 5 MIL SUBS
1:30;Nikki Chin;100 gifted incoming
1:30;Emerald ;lud will not
1:30;Reality of games;Go live
1:30;Cohen Sullivan;Wooo my first stream 
1:31;Bsing96;Holy
1:31;DEEFAM684 Dj;How was your day overall from a 1/10?
1:31;KPBeachan;hell yes!!! 
1:31;General Insanity;Letfs see this happen 
1:31;Winston Massey;no shot
1:31;Aksels Dzerve;Only upppp
1:32;Jake Editz;Only up 
1:32;tino hjris;hi
1:32;No Good;5mil letfs go
1:32;That cool grandpa;You ainft gonna do it
1:32;MR Duck;no
1:32;dw bout it;LL
1:33;Ellen Love;POGGIES
1:33;Secretly ur dad;I should be getting ready :loudly_crying_face:
1:33;rblx_danielbryan;Valorant's ass though. I lost 13 - 1 yesterday than again, skill issue ngl :skull:
1:33;Cuzumed Carrots;Aint gon happen LULW 
1:33;CoolTurtleGamer;BAWODHWAIODJAWJDOAWOJDJIAWJODJAWOIJDAIWOJDAWDJAWJDAOJDWJAIDAIWOJDA
1:33;HiPix3l;YOOOOO
1:33;Rachel Pham;YOU CAN DO IT
1:33;Shrekcultultimate;AHAAHHAHAHAHHAHAHAHHAHAHAHHAHAHAHHAHAHAHHAHA
1:33;char;When are you changing your YouTube banner 
1:34;cRAB;who is this guy? wheres ludwig?
1:35;sophie?;:)
1:35;Its_SJ;GOD GAMER :smiling_face_with_sunglasses:
1:35;Matthew Gaona;facts
1:35;DopierMirror93;Don't try it
1:35;Cube Lexikon;Hi man:person-turqouise-waving:
1:36;theredfox_13;I've been waiting for this stream, I'm excited for it
1:36;NOODLE Yay;fax
1:36;PudsYT;lud good luck but i dont think its gonna happen
1:36;Ben Stroomer;wait which game we doin
1:36;J P Taylor;watched the speedrun?
1:37; ;Beat
1:37;Micah Miller;YEP 
1:38;Ellie Jayney;1 year yay
1:38;Maintainer0131;Oh wow. Ifm exactly on time. Just locked up at work. Awesome
1:38;aStimo;NA BAD
1:38;StreamElements;StreamElements bot running :robot:
1:38;GreenGamez;Letfs gooo lud 
1:38;Jake Rnlo;Lol I just finished the video
1:39;Megan;peepoHey 
1:39;DeepFriedToeNail;I donft believe in you baguette man
1:39;The Quackster;FACTS
1:39;Andy Joffe;Nah
1:40;SlipperyButter1804; ONLY UP
1:40;Chadington;moonmoon beat in 45 mins lol
1:40;shritan areti;hi youtube
1:40;stardustie;not gonna happen
1:40;Nikki Chin;true
1:40;Rachel Stahlhut;Hiiiiiiiiiiiiiiiiiiiiiiiiiiiii
1:40;David Cardona;Yo hottie 
1:41;Emerald ;HI YOUTUBE
1:41;cRAB;who is this guy? wheres ludwig?
1:41;lex;Drake 
1:42;GARBUNGO;Thatfs fax
1:42;Fricious;HI YT :)
1:42;Jack Edgley;YEP
1:43;Not a robot;Facts
1:43;Dr.stranger.09;TRUE
1:43;king_josh2099;whats good luddd
1:43;Felicia DL;LUD UR ALNOST AT 5 MIL
1:43;wanne;Fun but also impossible
1:44;Michael Drake;1 hour HOW!!!
1:44;Oliver Rains;happy father's day!
1:44;jeremy pickle;Update banner
1:45;EpicgamerTMH;Guys where did lud go?
1:45;uiofinder;Boom
1:45;Icy_Onyx;Facts
1:45;Duck guy;Hi
1:45;Jack Roberts;5 mil today?
1:46;gojo_fan;daddy Ludwig
1:46;Patrick Clause;only up!!!!!
1:46;That cool grandpa;Youfre be here for 6 hours
1:46;Becca Crossing;Truee 
1:46;Toaster;TRUEING 
1:47;Dino nuggets;Do the hour
1:48;Ahmed Jogiyat;damn ludwigs
1:48;Marc Pedraza;Sykunno is going off on only up rn 
1:48;MadisonDelta;America beat Canada today in Call of Duty
1:48;lucas mucas;Yo
1:49;Cineva;bozo
1:49;Yeetus_maximus;take care and then Ifm gonna go get my nails done so I donft know if Ifll be back in time for you back and do it tomorrow if thatfs better if not Ifll just go to my dads house tomorrow morning to 
1:49;andrew deys;How do u gift free subscriptions ? Classic scamwig
1:49;cRAB;who is this guy? wheres ludwig?
1:49;Angelosdragon1; facts
1:50;Sam;HELLOOOO
1:50;Jackrabbit567;ahhaa
1:50;BoltSpark;Good luck but I want subs
1:51;Robin&Laszlo;also hi Ludwig
1:51;Bored Bored;WOOOOO
1:51;Li;LMAOOO TRUE
1:51;bees;LUDDYYYY
1:51;loosh;1 hour lauer 
1:51;SeanEDz4;Hi
1:52;SnoBoarder;true
1:52;clown laden;Pog
1:53;Koteczek221;Tru
1:53;Mischtory;when is the banner update?
1:53;Pizzaguy2020;That's why we're good at football
1:53;Daniel Ellison;Hola
1:53;Bas Gamez;:face-green-smiling:
1:54;Duelin';spoiler alert he wont beat it in an hour
1:54;Litrik Lee;hi
1:54;Amber Ledbetter;Oh, geeze... Here we go. lol
1:54;BoringMexican;tru
1:55;Snakeshot47;It's sad but true
1:55;Dr.IcyMango;Ulmost 5 mil
1:56;Andy Joffe;Facts
1:56;J P Taylor;f lol
1:56;TelltaIes;Cod
1:56;Michael Drake;Fax
1:56;Rob;:face-fuchsia-tongue-out:
1:57;Jake Editz;Canft wait for Ludwig to gift 100
1:57;John Ephrath;Aware 
1:57;Skylrys;Ouagadougou is the capital of Burkina Faso
1:57;Robin&Laszlo;and chat and the mods
1:57;Aribari0907;Hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
1:57;SomeGuy;2.5k in under a minute thatfs crazy 
1:57;Ty2k;hi later self
1:57;Baxter C;times ticking 
1:57;Felicia DL;:_ludwigK::_ludwigK::_ludwigK::_ludwigK::_ludwigK::_ludwigK:
1:58;NapoleonEgg;Almost at 5 mill
1:58;Joseph Corrado;I believe in you
1:58;Micah Miller;rocket league we aren't bad
1:58;ZightTheIce _;Itfs when guns are involved
1:58;Kongaii;Europe were still better in League
1:58;Owen;Ur not beating it :face_with_tears_of_joy:
1:59;Dj 9;chess?
1:59;NOODLE Yay;rip
1:59;Duck guy;Hi Ty
1:59;cRAB;who is this guy? wheres ludwig?
1:59;That cool grandpa;Ainft no way youfd do this
2:00;DMAN109;hi yt
2:00;Mischtory;when is the banner update?
2:01;96racer96;ekhem fortnite
2:01;Denigain;MxM D:
2:01;CoolTurtleGamer;LMAOOOOOOOOOOOOODKAWODKOAWKDOKOAWKDOPAWKDPOAKWOPDKAPOWKDPOAWKPODKPOAWKDPOAWPKOD
2:02;Its_SJ;This guy is a god gamer hefs gonna do it
2:02;Jesse;5 million subs
2:02;Evan Ulvenes;Hi
2:03;Yeetus_maximus;The only reason I donft have any of these in the house right now is to get rid the old house and put the old ones in there because I have to clean :sponge: the new house so I canft get a good deal of 
2:03;Sofia Patrao;Did you see the top comment on your video about this game?! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2:03;1ce cube;hi
2:04;Jxnsb Ffjjdbd;@Ludwig Will you ever play the new Amnesia game?
2:05;Luke Ryder;HI YOUTUBE
2:05;syphen;HI YT
2:05;Aditya Nath;sm1 ping me when he starts playing pls
2:05;Hardy Clayton;Gay men
2:06;Xizai;TrendsetterWig
2:07;celariiƒc;wow
2:07;king_josh2099;lud u suck at this game
2:07;cRAB;who is this guy? wheres ludwig?
2:07;omar harb;valorant
2:07;Dino nuggets;ONE HOUR
2:07;Bana vr;Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls Balls 
2:07;Kit Rose;HI YT
2:08;E_E;Good luck with that-
2:08;IK_Knight;1 Hour more like 10 Hours :skull::skull::skull:
2:08;Masterworm 110;Either lud stream or 6 hours of sleep
2:08;Wrench;u gonna rage
2:08;GoCubsGo;Fr fR fR fR fR fR fR fR fr
2:09;Jason Wrzesien;We were here
2:09;DMAN109;hi yt
2:10;Mischtory;when is the banner update?
